Date, MaxTemperature, MinTemperature, AvgTemperature, AvgTemperatureDeparture, Precipitation, Snowfall
1/1/1919,76,60,68,4.9,0,0
1/2/1919,77,63,70,6, T,0
1/3/1919,68,44,56,0,0.17,0
1/4/1919,44,35,39.5,-20.9,0,0
1/5/1919,51,34,42.5,-19.4,0,0
1/6/1919,55,33,44,-19.8,0,0
1/7/1919,66,40,53,-11.8,0,0
1/8/1919,63,55,59,-5.3,1.71,0
1/9/1919,57,46,51.5,-6.3,0,0
1/10/1919,67,44,55.5,-7.3,0,0
1/11/1919,66,47,56.5,-7.3,0,0
1/12/1919,69,44,56.5,-9.8,0,0
1/13/1919,72,54,63,1.7,0,0
1/14/1919,72,52,62,2.2,0,0
1/15/1919,73,52,62.5,-1.8,0,0
1/16/1919,72,56,64,0.1,0,0
1/17/1919,70,62,66,3.6,0.16,0
1/18/1919,62,52,57,-2.5,0,0
1/19/1919,66,48,57,-6,0,0
1/20/1919,73,47,60,-5.1,0,0
1/21/1919,75,54,64.5,-0.1,0,0
1/22/1919,76,59,67.5,2.3,0,0
1/23/1919,78,63,70.5,8.3,0.04,0
1/24/1919,76,64,70,9.2,0,0
1/25/1919,78,63,70.5,7.6,0,0
1/26/1919,75,61,68,9,0.21,0
1/27/1919,68,57,62.5,5.9,0,0
1/28/1919,69,54,61.5,-1.7,0,0
1/29/1919,64,52,58,-4.7,0,0
1/30/1919,67,47,57,-7.8,0,0
1/31/1919,59,55,57,-6.9,0.15,0
2/1/1919,68,54,61,-5, T,0
2/2/1919,61,56,58.5,-6.1,1.8,0
2/3/1919,70,57,63.5,-3.3,0.04,0
2/4/1919,72,60,66,2.1,0.39,0
2/5/1919,68,60,64,2.5,0.25,0
2/6/1919,61,54,57.5,-2.1,0.04,0
2/7/1919,63,52,57.5,-6.7,0,0
2/8/1919,69,50,59.5,-7.3,0,0
2/9/1919,72,50,61,-3.5, T,0
2/10/1919,53,40,46.5,-15.1,0,0
2/11/1919,58,38,48,-18.2,0,0
2/12/1919,70,47,58.5,-7.8,0,0
2/13/1919,70,59,64.5,0,0.01,0
2/14/1919,69,61,65,1.4,1.06,0
2/15/1919,64,56,60,-2.7,0,0
2/16/1919,56,47,51.5,-13.4,0,0
2/17/1919,63,43,53,-13.5,0,0
2/18/1919,67,51,59,-14.1, T,0
2/19/1919,70,54,62,-4.3,0,0
2/20/1919,74,62,68,2.6,0,0
2/21/1919,74,64,69,4.5,0.01,0
2/22/1919,77,65,71,5.3,0.49,0
2/23/1919,76,62,69,6.7,0,0
2/24/1919,83,58,70.5,2,0,0
2/25/1919,78,67,72.5,7.4,0,0
2/26/1919,71,55,63,1.3,0.35,0
2/27/1919,76,50,63,-4.4,0,0
2/28/1919,73,64,68.5,2.5,1.54,0
3/1/1919,70,64,67,1.3,0.55,0
3/2/1919,75,65,70,5.2,0.69,0
3/3/1919,79,66,72.5,7.5,1.17,0
3/4/1919,82,61,71.5,4.4,0,0
3/5/1919,81,65,73,4.8,0,0
3/6/1919,80,70,75,9.1,0,0
3/7/1919,81,66,73.5,7,1.58,0
3/8/1919,82,65,73.5,6.8,0.28,0
3/9/1919,80,68,74,8.2,0.03,0
3/10/1919,81,61,71,0,0,0
3/11/1919,81,61,71,3.4,0.14,0
3/12/1919,74,58,66,-0.7,0,0
3/13/1919,79,60,69.5,-1.9,0,0
3/14/1919,76,63,69.5,1.5, T,0
3/15/1919,82,63,72.5,2.4,0.03,0
3/16/1919,81,64,72.5,8.7,0,0
3/17/1919,82,64,73,4.6,0.1,0
3/18/1919,77,62,69.5,0.5,0.03,0
3/19/1919,76,55,65.5,-7.2,0,0
3/20/1919,74,54,64,-7.3,0,0
3/21/1919,76,53,64.5,-8.4,0,0
3/22/1919,78,58,68,-4.1,0,0
3/23/1919,79,58,68.5,-5.2,0,0
3/24/1919,76,52,64,-9.8,0,0
3/25/1919,79,58,68.5,-5,0,0
3/26/1919,80,59,69.5,-1.1,0,0
3/27/1919,73,63,68,-2.2,0.37,0
3/28/1919,70,54,62,-10.9,0,0
3/29/1919,72,49,60.5,-13,0,0
3/30/1919,74,52,63,-10.6,0,0
3/31/1919,72,55,63.5,-10.3,0,0
4/1/1919,68,52,60, M,0,0
4/2/1919,69,46,57.5,-17.5,0,0
4/3/1919,80,51,65.5,-12.7,0,0
4/4/1919,77,62,69.5,0.2,0.15,0
4/5/1919,75,62,68.5,-1, T,0
4/6/1919,83,57,70,-2.6,0,0
4/7/1919,83,66,74.5,4.2,0,0
4/8/1919,87,65,76,1.6,0,0
4/9/1919,84,64,74,0.9,0,0
4/10/1919,81,62,71.5,0.3,0,0
4/11/1919,76,67,71.5,2.1,0.26,0
4/12/1919,80,63,71.5,-3.6,0,0
4/13/1919,85,62,73.5,-2.2,0,0
4/14/1919,86,62,74,-1.9,0,0
4/15/1919,83,69,76,2.4,0,0
4/16/1919,81,68,74.5,2.7,0,0
4/17/1919,74,61,67.5,-3.4, T,0
4/18/1919,74,56,65,-11.1,0,0
4/19/1919,78,53,65.5,-11.3,0,0
4/20/1919,80,56,68,-8,0,0
4/21/1919,78,62,70,-5.2,0,0
4/22/1919,81,61,71,-4.9,0,0
4/23/1919,83,63,73,-3.1,0,0
4/24/1919,82,64,73,-3.3,0,0
4/25/1919,88,69,78.5,3.4, T,0
4/26/1919,86,64,75,-0.3,0,0
4/27/1919,83,58,70.5,-8,0,0
4/28/1919,84,62,73,-5.2,0,0
4/29/1919,86,61,73.5,-3.4,0,0
4/30/1919,80,64,72,-2.7,0,0
5/1/1919,81,67,74,-3.9,0.1,0
5/2/1919,83,67,75,0.4,0.03,0
5/3/1919,87,66,76.5,-0.9,1.59,0
5/4/1919,88,66,77,-0.1,0,0
5/5/1919,88,71,79.5,2.2,0,0
5/6/1919,88,71,79.5,2,0.42,0
5/7/1919,88,70,79,-0.8,0,0
5/8/1919,88,68,78,-1.5, T,0
5/9/1919,84,71,77.5,-0.2, T,0
5/10/1919,83,71,77,-1.9,0,0
5/11/1919,83,68,75.5,-5.7,0,0
5/12/1919,87,69,78,-4.4,0,0
5/13/1919,85,67,76,-4.1,0,0
5/14/1919,84,73,78.5,-1.8,0.05,0
5/15/1919,85,72,78.5,-2,0,0
5/16/1919,86,68,77,-3.7,0,0
5/17/1919,84,67,75.5,-5.4,0.04,0
5/18/1919,85,69,77,-4.1,0,0
5/19/1919,86,68,77,-3.8,0,0
5/20/1919,84,68,76,-5.4,0.17,0
5/21/1919,78,68,73,-7.1,0.29,0
5/22/1919,81,64,72.5,-12.8,0.02,0
5/23/1919,84,67,75.5,-12.4,0,0
5/24/1919,91,66,78.5,-6.6, T,0
5/25/1919,92,73,82.5,-0.2,0,0
5/26/1919,91,69,80,-0.4, T,0
5/27/1919,89,72,80.5,-1.5,0.02,0
5/28/1919,78,68,73,-5.6,0.19,0
5/29/1919,78,67,72.5,-6.7,0.4,0
5/30/1919,85,69,77,-2.3,0.39,0
5/31/1919,84,68,76,-3.9,0.69,0
6/1/1919,86,69,77.5,-4, T,0
6/2/1919,87,71,79,-1.6,0.29,0
6/3/1919,87,72,79.5,-2.7,0.02,0
6/4/1919,88,72,80,-2.8, T,0
6/5/1919,89,74,81.5,-1.4, T,0
6/6/1919,91,70,80.5,2,0.91,0
6/7/1919,87,70,78.5,-1.5,0.09,0
6/8/1919,89,70,79.5,-1.6,2.93,0
6/9/1919,90,70,80,-1.7,0.01,0
6/10/1919,87,72,79.5,-3.7,0,0
6/11/1919,85,71,78,-2.3,0.07,0
6/12/1919,86,68,77,-2.8,0.16,0
6/13/1919,84,73,78.5,-2.4,0,0
6/14/1919,87,69,78,-5.4,0,0
6/15/1919,88,66,77,-6.9,0,0
6/16/1919,89,73,81,-2.5,0,0
6/17/1919,93,75,84,-1,0.04,0
6/18/1919,89,74,81.5,-0.1,0.06,0
6/19/1919,86,72,79,-3.1, T,0
6/20/1919,89,71,80,-3.6, T,0
6/21/1919,87,73,80,-1.2,0,0
6/22/1919,89,74,81.5,0.8, T,0
6/23/1919,91,73,82,-2.2,0,0
6/24/1919,89,75,82,-1.8,0,0
6/25/1919,88,72,80,-2.8,1.25,0
6/26/1919,89,72,80.5,-1.8,0.04,0
6/27/1919,87,75,81,-3.4,0,0
6/28/1919,82,70,76,-8.4,0.92,0
6/29/1919,85,70,77.5,-4,1.05,0
6/30/1919,88,74,81,-3.5,0.09,0
7/1/1919,83,74,78.5,-4.5,0.05,0
7/2/1919,87,70,78.5,-1.1,0.56,0
7/3/1919,86,71,78.5,-3.1,0.61,0
7/4/1919,88,73,80.5,-2.2,0,0
7/5/1919,90,76,83,-1.7, T,0
7/6/1919,89,74,81.5,-2.2,0,0
7/7/1919,93,75,84,-1.8,0,0
7/8/1919,91,76,83.5,-0.8,0,0
7/9/1919,93,70,81.5,0.1,1.42,0
7/10/1919,90,75,82.5,-1.4,0.03,0
7/11/1919,90,80,85,-0.9, T,0
7/12/1919,92,77,84.5,-1,0,0
7/13/1919,90,76,83,0,0.01,0
7/14/1919,94,74,84,0.5,0,0
7/15/1919,94,76,85,0.9,0,0
7/16/1919,89,75,82,-1.6,0.02,0
7/17/1919,88,74,81,-3.1,0.03,0
7/18/1919,87,74,80.5,-3.7,0.01,0
7/19/1919,85,74,79.5,-3.2,0.62,0
7/20/1919,80,72,76,-7.2,1.04,0
7/21/1919,78,72,75,-6.7,2.91,0
7/22/1919,81,72,76.5,-6.8,1.01,0
7/23/1919,89,72,80.5,-1.8,0.58,0
7/24/1919,90,72,81,-1.3,0.12,0
7/25/1919,90,73,81.5,-2.8,0.03,0
7/26/1919,88,73,80.5,-2.3,0.22,0
7/27/1919,92,73,82.5,-1.8,0,0
7/28/1919,92,70,81,-0.8,1.09,0
7/29/1919,90,67,78.5,-3.3,1.44,0
7/30/1919,89,70,79.5,-3.8,0,0
7/31/1919,89,76,82.5,-1.8,0,0
8/1/1919,89,77,83,-1.3,0,0
8/2/1919,89,78,83.5,-0.8,0,0
8/3/1919,92,79,85.5,0.7,0,0
8/4/1919,92,78,85,-1.3,0,0
8/5/1919,93,77,85,-0.8,0,0
8/6/1919,92,78,85,-0.8,0,0
8/7/1919,91,78,84.5,-0.3,0,0
8/8/1919,85,75,80,-4.2,0.63,0
8/9/1919,89,74,81.5,-1.2,0.7,0
8/10/1919,94,75,84.5,-0.2,0.04,0
8/11/1919,92,72,82,-1.7,0.78,0
8/12/1919,91,73,82,-2.7, T,0
8/13/1919,87,74,80.5,-1.6,0.12,0
8/14/1919,91,75,83,-2.1,0,0
8/15/1919,88,75,81.5,-3.6,0.01,0
8/16/1919,88,76,82,-4.6, T,0
8/17/1919,90,77,83.5,-2, T,0
8/18/1919,89,76,82.5,-2,0,0
8/19/1919,90,79,84.5,-2,0,0
8/20/1919,91,72,81.5,-2.5,0,0
8/21/1919,95,77,86,0.6,0,0
8/22/1919,94,76,85,0.1,0,0
8/23/1919,92,75,83.5,-0.4,0.23,0
8/24/1919,92,74,83,-0.4,0,0
8/25/1919,84,75,79.5,-4.8,0.21,0
8/26/1919,90,75,82.5,-0.8,0.19,0
8/27/1919,87,75,81,-3.3,0.22,0
8/28/1919,89,75,82,-2.3,0.1,0
8/29/1919,89,73,81,-1.2,0,0
8/30/1919,90,73,81.5,-1.2,0.01,0
8/31/1919,84,70,77,-4.2,0.39,0
9/1/1919,83,72,77.5,-6.1,0.45,0
9/2/1919,85,70,77.5,-5.6,0.02,0
9/3/1919,91,71,81,-2.1,0,0
9/4/1919,91,74,82.5,0,0.28,0
9/5/1919,90,73,81.5,-0.5, T,0
9/6/1919,93,72,82.5,-0.4,2.04,0
9/7/1919,90,74,82,-0.4,0,0
9/8/1919,89,73,81,-2.8,0,0
9/9/1919,91,74,82.5,-0.8,0,0
9/10/1919,88,70,79,1.3,0.21,0
9/11/1919,90,78,84,0.9,0,0
9/12/1919,90,72,81,0.9, T,0
9/13/1919,90,72,81,0.5,0,0
9/14/1919,91,74,82.5,-0.4,0,0
9/15/1919,92,73,82.5,0.2,0.03,0
9/16/1919,90,71,80.5,-0.2,2.05,0
9/17/1919,88,72,80,-2.1, T,0
9/18/1919,90,74,82,-1,0.04,0
9/19/1919,92,74,83,-0.9,0.02,0
9/20/1919,92,69,80.5,-0.3,1.68,0
9/21/1919,90,74,82,0.8,0,0
9/22/1919,90,74,82,1,0,0
9/23/1919,89,74,81.5,0.1,0,0
9/24/1919,90,76,83,-0.2,0,0
9/25/1919,89,73,81,0.4,0,0
9/26/1919,90,73,81.5,1.1,0,0
9/27/1919,88,69,78.5,-3.7,0,0
9/28/1919,87,69,78,-2.1, T,0
9/29/1919,84,67,75.5,-5.4, T,0
9/30/1919,85,70,77.5,-5.7, T,0
10/1/1919,87,76,81.5,1,0,0
10/2/1919,93,70,81.5,1.7,0.31,0
10/3/1919,92,74,83,3.4,0,0
10/4/1919,92,76,84,3.6,0,0
10/5/1919,91,74,82.5,3.3,0,0
10/6/1919,92,73,82.5,3.1,0,0
10/7/1919,92,73,82.5,1.8,0,0
10/8/1919,90,72,81,1,0,0
10/9/1919,90,71,80.5,2.8,0,0
10/10/1919,90,75,82.5,5,0.07,0
10/11/1919,90,73,81.5,3.2,0,0
10/12/1919,86,71,78.5,0,0.01,0
10/13/1919,86,70,78,0.7,0.11,0
10/14/1919,87,70,78.5,2.5, T,0
10/15/1919,89,73,81,5.7, T,0
10/16/1919,88,71,79.5,1.5, T,0
10/17/1919,85,74,79.5,4.2,0.11,0
10/18/1919,86,73,79.5,3.5, T,0
10/19/1919,88,71,79.5,1.2,0,0
10/20/1919,89,72,80.5,6,0,0
10/21/1919,90,73,81.5,5.7,0.12,0
10/22/1919,89,74,81.5,6,0,0
10/23/1919,88,73,80.5,5.7,0,0
10/24/1919,89,72,80.5,5,0,0
10/25/1919,89,71,80,4.2,0,0
10/26/1919,88,69,78.5,3.5,0,0
10/27/1919,87,68,77.5,1.7,0,0
10/28/1919,89,69,79,4.4, T,0
10/29/1919,83,69,76,3.7,0.68,0
10/30/1919,87,73,80,5.9,0,0
10/31/1919,88,72,80,7.6,0,0
11/1/1919,86,73,79.5,6.4,0,0
11/2/1919,84,74,79,4.6,0.52,0
11/3/1919,84,73,78.5,3.3,0,0
11/4/1919,76,68,72,-1.5,1.47,0
11/5/1919,79,68,73.5,0.7,0.11,0
11/6/1919,80,69,74.5,3.5,0.02,0
11/7/1919,82,66,74,1.2,0,0
11/8/1919,82,65,73.5,-1.1,0,0
11/9/1919,81,65,73,-0.9,0,0
11/10/1919,82,63,72.5,0.8,0,0
11/11/1919,81,65,73,2.5,0,0
11/12/1919,82,65,73.5,1.7,0,0
11/13/1919,81,65,73,-0.1, T,0
11/14/1919,80,66,73,1.6,0,0
11/15/1919,76,60,68,-1.7,0,0
11/16/1919,76,58,67,-2.5,0,0
11/17/1919,66,61,63.5,-3.3,0.33,0
11/18/1919,66,59,62.5,-7.1,0.01,0
11/19/1919,74,57,65.5,-7.4,0,0
11/20/1919,77,57,67,-5.7,0,0
11/21/1919,77,60,68.5,-3,0,0
11/22/1919,76,55,65.5,-0.8,0,0
11/23/1919,76,56,66,-6.6,0,0
11/24/1919,78,58,68,-4.9,0,0
11/25/1919,79,57,68,-3.7,0,0
11/26/1919,80,62,71,1.5, T,0
11/27/1919,82,63,72.5,3.7,0.01,0
11/28/1919,83,63,73,3.4,0,0
11/29/1919,82,64,73,9.1,0,0
11/30/1919,80,67,73.5,10.3,0,0
12/1/1919,82,63,72.5,2.5,0,0
12/2/1919,79,63,71,4.7,0,0
12/3/1919,76,59,67.5,-0.5,0,0
12/4/1919,76,57,66.5,-2.8,0,0
12/5/1919,75,54,64.5,-5.6,0,0
12/6/1919,79,55,67,-0.9,0,0
12/7/1919,79,62,70.5,2.7,0,0
12/8/1919,80,63,71.5,6.4,0.02,0
12/9/1919,82,66,74,9.6,0,0
12/10/1919,84,65,74.5,7.8,0,0
12/11/1919,80,65,72.5,8,0.02,0
12/12/1919,78,62,70,3.7,0,0
12/13/1919,82,67,74.5,12.4,0.05,0
12/14/1919,80,60,70,10.1,0.1,0
12/15/1919,65,42,53.5,-11.7,0,0
12/16/1919,65,39,52,-14.6,0,0
12/17/1919,68,46,57,-10.9,0,0
12/18/1919,68,44,56,-13.2,0,0
12/19/1919,72,49,60.5,-6.6,0,0
12/20/1919,66,58,62,-6.4,0.01,0
12/21/1919,65,60,62.5,-0.3,1.15,0
12/22/1919,64,51,57.5,-5.6, T,0
12/23/1919,60,44,52,-12,0,0
12/24/1919,64,41,52.5,-12.9,0,0
12/25/1919,66,51,58.5,-8.3,0,0
12/26/1919,69,45,57,-6.1,0,0
12/27/1919,65,45,55,-11.5,0.07,0
12/28/1919,60,46,53,-12.4,0,0
12/29/1919,60,52,56,-12.3,0,0
12/30/1919,70,51,60.5,-8.7,0,0
12/31/1919,70,48,59,-2.7,0,0
1/1/1920,72,59,65.5,-0.1,0,0
1/2/1920,66,48,57,-2,0.45,0
1/3/1920,56,42,49,-18.5,0,0
1/4/1920,56,38,47,-19.9,0,0
1/5/1920,52,35,43.5,-19.9,0,0
1/6/1920,66,37,51.5,-10.3,0,0
1/7/1920,72,50,61,-2.8,0,0
1/8/1920,74,56,65,2.7,0,0
1/9/1920,78,61,69.5,5.7,0,0
1/10/1920,75,58,66.5,2.2,0,0
1/11/1920,73,52,62.5,-0.3,0,0
1/12/1920,73,56,64.5,0.7,0,0
1/13/1920,78,55,66.5,0.7,0,0
1/14/1920,72,56,64,6.2,0,0
1/15/1920,71,47,59,-8.8,0,0
1/16/1920,74,49,61.5,-2.9,0,0
1/17/1920,68,56,62,2.1,0.3,0
1/18/1920,68,51,59.5,-7.5,0,0
1/19/1920,75,48,61.5,-4.5,0,0
1/20/1920,78,53,65.5,0.9,0,0
1/21/1920,82,59,70.5,3.9,0,0
1/22/1920,82,62,72,8.3,0,0
1/23/1920,82,63,72.5,10.3,0.22,0
1/24/1920,80,64,72,8.7,0,0
1/25/1920,79,62,70.5,7.1,0,0
1/26/1920,80,63,71.5,6,0.02,0
1/27/1920,77,64,70.5,6.9,0.17,0
1/28/1920,70,66,68,9.8,1.49,0
1/29/1920,75,61,68,3.8,0.04,0
1/30/1920,74,64,69,5.7,0.01,0
1/31/1920,76,63,69.5,7.1, T,0
2/1/1920,69,58,63.5,-0.5,0,0
2/2/1920,75,57,66,2.4, T,0
2/3/1920,69,59,64,0.7,0.09,0
2/4/1920,63,56,59.5,-4.9, T,0
2/5/1920,59,52,55.5,-6.5,0,0
2/6/1920,64,52,58,-8.6,0,0
2/7/1920,62,55,58.5,-7.2,0.04,0
2/8/1920,58,46,52,-13.8,0,0
2/9/1920,69,42,55.5,-12,0,0
2/10/1920,72,47,59.5,-6.6,0,0
2/11/1920,75,54,64.5,-1.7,0,0
2/12/1920,76,63,69.5,7.2,0,0
2/13/1920,72,60,66,5,0.27,0
2/14/1920,71,56,63.5,-7.1,0,0
2/15/1920,61,43,52,-12.7,0,0
2/16/1920,56,39,47.5,-21.4,0,0
2/17/1920,64,38,51,-18,0,0
2/18/1920,59,52,55.5,-12.1,2.57,0
2/19/1920,65,48,56.5,-12.8,0,0
2/20/1920,72,49,60.5,-8.9,0,0
2/21/1920,75,54,64.5,-5,0,0
2/22/1920,76,55,65.5,-3.7,0,0
2/23/1920,74,57,65.5,-1.8,0,0
2/24/1920,75,64,69.5,5,0,0
2/25/1920,69,51,60,-3.6,0.02,0
2/26/1920,52,45,48.5,-19.7,0,0
2/27/1920,55,40,47.5,-23.4,0,0
2/28/1920,62,39,50.5,-19.5,0,0
2/29/1920,54,44,49,-18.6,0.11,0
3/1/1920,47,36,41.5, M,0,0
3/2/1920,57,36,46.5,-22.3,0,0
3/3/1920,73,44,58.5,-13.5,0,0
3/4/1920,72,53,62.5,-8.1,0.39,0
3/5/1920,63,46,54.5,-10.7,0.02,0
3/6/1920,53,42,47.5,-25.9,0,0
3/7/1920,56,39,47.5,-24.5,0,0
3/8/1920,62,40,51,-20.2,0,0
3/9/1920,70,44,57,-13.8,0,0
3/10/1920,76,51,63.5,-7,0,0
3/11/1920,81,59,70,-0.1,0,0
3/12/1920,80,64,72,2.8,0,0
3/13/1920,69,53,61,-1.9,0.12,0
3/14/1920,67,48,57.5,-14.5,0,0
3/15/1920,75,50,62.5,-9.6,0,0
3/16/1920,80,58,69,0.7,0,0
3/17/1920,82,64,73,4.1,0,0
3/18/1920,82,63,72.5,5,0,0
3/19/1920,75,59,67,4.8,0,0
3/20/1920,71,59,65,0.7,0.07,0
3/21/1920,69,58,63.5,-5.9,0,0
3/22/1920,74,56,65,-4.1,0,0
3/23/1920,77,56,66.5,-0.7,0,0
3/24/1920,78,56,67,0.2,0,0
3/25/1920,82,58,70,1,0,0
3/26/1920,81,68,74.5,6.9, T,0
3/27/1920,84,65,74.5,4.3,0,0
3/28/1920,85,70,77.5,6.6,0,0
3/29/1920,84,70,77,9.5,0,0
3/30/1920,84,69,76.5,8.4,0,0
3/31/1920,85,63,74,3.7,0,0
4/1/1920,85,70,77.5,7.6,0,0
4/2/1920,84,72,78,9.5,0,0
4/3/1920,83,69,76,4.8,0.13,0
4/4/1920,82,74,78,7.2,0,0
4/5/1920,77,54,65.5,-3.5,0.99,0
4/6/1920,68,46,57,-19.1,0,0
4/7/1920,78,52,65,-9.8,0,0
4/8/1920,81,59,70,-4.9,0,0
4/9/1920,79,62,70.5,-3.6,0.88,0
4/10/1920,74,58,66,-6.2,0,0
4/11/1920,81,53,67,-9.9,0,0
4/12/1920,75,64,69.5,-5.6,2.87,0
4/13/1920,70,59,64.5,-5.7,0,0
4/14/1920,69,54,61.5,-11.9,0,0
4/15/1920,75,53,64,-12.1,0,0
4/16/1920,70,63,66.5,-8.3,2.02,0
4/17/1920,81,63,72,1.6,0,0
4/18/1920,84,68,76,3.4,0,0
4/19/1920,85,71,78,5.2,0,0
4/20/1920,87,73,80,5.5,0,0
4/21/1920,84,74,79,5.3,0,0
4/22/1920,82,73,77.5,4.6,0,0
4/23/1920,82,74,78,3.4,0,0
4/24/1920,85,73,79,5.2,0,0
4/25/1920,86,67,76.5,0.9,0,0
4/26/1920,87,72,79.5,4.2,0,0
4/27/1920,84,76,80,4,0,0
4/28/1920,76,63,69.5,-5.2,0.25,0
4/29/1920,65,60,62.5,-12.4,0.9,0
4/30/1920,82,63,72.5,-4.2,0,0
5/1/1920,84,70,77,1.1,0,0
5/2/1920,85,67,76,-2.6,0,0
5/3/1920,80,65,72.5,-6.4,0.61,0
5/4/1920,84,67,75.5,-1.1,0,0
5/5/1920,87,68,77.5,-1.8,0,0
5/6/1920,84,68,76,-3.5,0.02,0
5/7/1920,82,66,74,-3.3, T,0
5/8/1920,82,67,74.5,-2,0,0
5/9/1920,82,67,74.5,-5.2,0.01,0
5/10/1920,85,62,73.5,-8.9,0,0
5/11/1920,86,65,75.5,-7.7,0,0
5/12/1920,89,68,78.5,-1.9,0,0
5/13/1920,84,71,77.5,-2.1,0,0
5/14/1920,88,71,79.5,0.7,0,0
5/15/1920,88,70,79,-0.5,0.12,0
5/16/1920,81,69,75,-2.7,0,0
5/17/1920,81,67,74,-4.4,0,0
5/18/1920,75,69,72,-7.6,0.44,0
5/19/1920,83,69,76,-4.3,0.12,0
5/20/1920,85,66,75.5,-3.9, T,0
5/21/1920,85,66,75.5,-7.1,0,0
5/22/1920,85,66,75.5,-6.8,0,0
5/23/1920,88,67,77.5,-5.9, T,0
5/24/1920,85,70,77.5,-3.1,0.05,0
5/25/1920,86,68,77,-3.7,0,0
5/26/1920,82,67,74.5,-5.9,0.12,0
5/27/1920,82,64,73,-8.5,0,0
5/28/1920,82,65,73.5,-8.6,0,0
5/29/1920,86,70,78,-6.2,0,0
5/30/1920,88,70,79,-5.8, T,0
5/31/1920,88,70,79,-3.9,0,0
6/1/1920,90,71,80.5,-3, T,0
6/2/1920,85,72,78.5,-3.1,0.01,0
6/3/1920,89,71,80,-2.7,0.57,0
6/4/1920,87,71,79,-4.3,0,0
6/5/1920,86,74,80,-5.4,0.01,0
6/6/1920,84,69,76.5,-5,0.86,0
6/7/1920,78,69,73.5,-6.5,1.02,0
6/8/1920,84,70,77,-4.6,0.33,0
6/9/1920,82,69,75.5,-5.2,0.02,0
6/10/1920,87,67,77,-7.2,0,0
6/11/1920,89,68,78.5,-6.8,0,0
6/12/1920,90,71,80.5,-3.8,0,0
6/13/1920,91,71,81,-3.4,0,0
6/14/1920,86,76,81,-3.4,0,0
6/15/1920,87,75,81,-2.9,0,0
6/16/1920,87,76,81.5,-1,0,0
6/17/1920,88,76,82,-2,0,0
6/18/1920,90,75,82.5,-2.6,0,0
6/19/1920,92,73,82.5,-1.6,0,0
6/20/1920,90,74,82,-1.6,0,0
6/21/1920,89,74,81.5,-4.2,0.12,0
6/22/1920,88,71,79.5,-3.7,0.2,0
6/23/1920,90,72,81,-1.2,0.16,0
6/24/1920,89,70,79.5,-2.3,0.9,0
6/25/1920,84,71,77.5,-4.8,0.06,0
6/26/1920,86,71,78.5,-3.3,0.02,0
6/27/1920,85,72,78.5,-4.9,0,0
6/28/1920,89,70,79.5,-5.4,0.02,0
6/29/1920,89,71,80,-4,0.19,0
6/30/1920,90,72,81,-3.5,0,0
7/1/1920,89,75,82,-2.5,0,0
7/2/1920,88,77,82.5,-3.1, T,0
7/3/1920,90,79,84.5,-1.1,0,0
7/4/1920,90,79,84.5,-0.7, T,0
7/5/1920,87,78,82.5,-1.7,0.04,0
7/6/1920,87,75,81,-3.2, T,0
7/7/1920,91,73,82,-2.3, T,0
7/8/1920,90,75,82.5,-2.8, T,0
7/9/1920,93,75,84,-1.9,0,0
7/10/1920,92,69,80.5,-1.9,2.91,0
7/11/1920,88,71,79.5,-1.4,0.05,0
7/12/1920,90,71,80.5,-2.5,0.05,0
7/13/1920,90,68,79,-2,0.35,0
7/14/1920,90,72,81,-3,0.07,0
7/15/1920,90,72,81,-3.6,0.04,0
7/16/1920,91,73,82,-0.6,0.01,0
7/17/1920,91,71,81,0.4,1.22,0
7/18/1920,91,72,81.5,-3.2,0.07,0
7/19/1920,90,72,81,-0.2,1.37,0
7/20/1920,93,73,83,-1.2,0,0
7/21/1920,93,71,82,-2.2,1.93,0
7/22/1920,87,72,79.5,-4.3,0.16,0
7/23/1920,83,75,79,-4.3,0.26,0
7/24/1920,83,72,77.5,-4.3,0.79,0
7/25/1920,84,71,77.5,-2.8,0.93,0
7/26/1920,91,76,83.5,-2.3,0,0
7/27/1920,88,72,80,-3.3,1.46,0
7/28/1920,88,71,79.5,-4.8,0.01,0
7/29/1920,92,72,82,-3.3,0,0
7/30/1920,90,74,82,-2.3,0.48,0
7/31/1920,90,74,82,-1.8,0,0
8/1/1920,88,76,82,-2.8,0.16,0
8/2/1920,86,72,79,-2.3,1.33,0
8/3/1920,84,72,78,-6.3,0.7,0
8/4/1920,85,69,77,-7.3,1.02,0
8/5/1920,84,72,78,-7.3,0.02,0
8/6/1920,91,72,81.5,-1.8,0,0
8/7/1920,87,70,78.5,-4.8,0.18,0
8/8/1920,89,71,80,-2.2,0.56,0
8/9/1920,88,73,80.5,-2.7,0.07,0
8/10/1920,88,72,80,-2.7,0.12,0
8/11/1920,92,72,82,-1.2,0.01,0
8/12/1920,93,73,83,-1.7,0.88,0
8/13/1920,90,74,82,-2.6,0,0
8/14/1920,92,74,83,-2.6,0.04,0
8/15/1920,87,75,81,-2.1,0.01,0
8/16/1920,90,70,80,-3.1,0.37,0
8/17/1920,89,72,80.5,-1.5,0,0
8/18/1920,91,75,83,-1,0,0
8/19/1920,92,74,83,-1,0,0
8/20/1920,89,74,81.5,-0.5, T,0
8/21/1920,90,74,82,-1.4,0,0
8/22/1920,91,77,84,-0.9,0,0
8/23/1920,90,76,83,-1.9,0,0
8/24/1920,89,77,83,-0.9, T,0
