Date, MaxTemperature, MinTemperature, AvgTemperature, AvgTemperatureDeparture, Precipitation, Snowfall
1/1/1919,57,37,47,-10.6,0, M
1/2/1919,59,36,47.5,-10.1,0, M
1/3/1919,70,41,55.5,-2.1,0, M
1/4/1919,77,43,60,2.3,0, M
1/5/1919,79,55,67,9.3,0, M
1/6/1919,74,52,63,5.2,0, M
1/7/1919,78,51,64.5,6.7,0, M
1/8/1919,76,55,65.5,7.7,0, M
1/9/1919,77,58,67.5,9.6,0, M
1/10/1919,77,57,67,9.1,0, M
1/11/1919,69,51,60,2.1, T, M
1/12/1919,67,47,57,-1,0, M
1/13/1919,74,49,61.5,3.5,0, M
1/14/1919,72,44,58,0,0, M
1/15/1919,71,49,60,2,0, M
1/16/1919,68,47,57.5,-0.6,0, M
1/17/1919,69,48,58.5,0.4,0, M
1/18/1919,69,49,59,0.9,0, M
1/19/1919,59,53,56,-2.1,0.05, M
1/20/1919,60,51,55.5,-2.6,0.04, M
1/21/1919,67,47,57,-1.1,0, M
1/22/1919,75,51,63,4.8,0, M
1/23/1919,77,55,66,7.8,0, M
1/24/1919,79,51,65,6.8,0, M
1/25/1919,70,49,59.5,1.3,0, M
1/26/1919,72,49,60.5,2.3,0, M
1/27/1919,77,52,64.5,6.3,0, M
1/28/1919,78,52,65,6.8,0, M
1/29/1919,76,56,66,7.7,0, M
1/30/1919,68,54,61,2.7,0.03, M
1/31/1919,57,48,52.5,-5.8,0.84, M
2/1/1919,52,41,46.5,-11.8,0.16, T
2/2/1919,53,42,47.5,-10.9,0.05,0
2/3/1919,59,41,50,-8.4,0,0
2/4/1919,60,43,51.5,-6.9,0,0
2/5/1919,60,48,54,-4.4,0,0
2/6/1919,62,50,56,-2.5,0,0
2/7/1919,62,50,56,-2.5,0,0
2/8/1919,64,49,56.5,-2.1,0,0
2/9/1919,59,52,55.5,-3.1, T,0
2/10/1919,59,52,55.5,-3.2,0.17,0
2/11/1919,59,49,54,-4.7,0.33,0
2/12/1919,64,46,55,-3.8,0,0
2/13/1919,64,45,54.5,-4.3,0,0
2/14/1919,61,47,54,-4.9,0,0
2/15/1919,64,46,55,-3.9,0,0
2/16/1919,73,49,61,2,0,0
2/17/1919,63,49,56,-3,0,0
2/18/1919,64,43,53.5,-5.6,0,0
2/19/1919,63,44,53.5,-5.7,0,0
2/20/1919,59,49,54,-5.2, T,0
2/21/1919,61,44,52.5,-6.8,0,0
2/22/1919,56,46,51,-8.4,0.03,0
2/23/1919,56,46,51,-8.4,0.07,0
2/24/1919,65,45,55,-4.5,0,0
2/25/1919,67,43,55,-4.6,0,0
2/26/1919,58,44,51,-8.6,0.21,0
2/27/1919,65,47,56,-3.7,0,0
2/28/1919,59,45,52,-7.8,0,0
3/1/1919,62,47,54.5,-5.3,0, M
3/2/1919,60,45,52.5,-7.4, T, M
3/3/1919,60,46,53,-6.9,0.03, M
3/4/1919,69,43,56,-4,0, M
3/5/1919,67,46,56.5,-3.5,0, M
3/6/1919,70,50,60,-0.1,0, M
3/7/1919,68,51,59.5,-0.7,0, M
3/8/1919,69,49,59,-1.2,0, M
3/9/1919,70,43,56.5,-3.8,0, M
3/10/1919,69,44,56.5,-3.8,0, M
3/11/1919,72,50,61,0.6,0, M
3/12/1919,67,45,56,-4.4,0, M
3/13/1919,56,45,50.5,-9.9,0.95, M
3/14/1919,51,42,46.5,-14,0.66, M
3/15/1919,60,40,50,-10.5,0, M
3/16/1919,63,46,54.5,-6.1,0, M
3/17/1919,78,50,64,3.4,0, M
3/18/1919,69,49,59,-1.7,0.01, M
3/19/1919,57,47,52,-8.7,0.34, M
3/20/1919,52,45,48.5,-12.3,0.17, M
3/21/1919,61,44,52.5,-8.3,0, M
3/22/1919,61,44,52.5,-8.4,0.02, M
3/23/1919,63,47,55,-5.9,0, M
3/24/1919,61,51,56,-5,0, M
3/25/1919,63,51,57,-4,0, M
3/26/1919,59,51,55,-6.1,0, M
3/27/1919,64,50,57,-4.2,0, M
3/28/1919,62,52,57,-4.2,0, M
3/29/1919,65,52,58.5,-2.8,0, M
3/30/1919,66,53,59.5,-1.9,0, M
3/31/1919,70,48,59,-2.5,0, M
4/1/1919,73,48,60.5,-1,0, M
4/2/1919,68,51,59.5,-2.1,0, M
4/3/1919,69,52,60.5,-1.2,0, M
4/4/1919,67,52,59.5,-2.3,0, M
4/5/1919,67,52,59.5,-2.4,0, M
4/6/1919,70,52,61,-1,0, M
4/7/1919,68,54,61,-1.1,0, M
4/8/1919,69,50,59.5,-2.7,0, M
4/9/1919,69,51,60,-2.3,0, M
4/10/1919,73,51,62,-0.4,0, M
4/11/1919,75,53,64,1.5,0, M
4/12/1919,70,52,61,-1.7,0, M
4/13/1919,70,53,61.5,-1.3,0, M
4/14/1919,77,53,65,2.1,0, M
4/15/1919,82,56,69,6,0, M
4/16/1919,81,58,69.5,6.4,0, M
4/17/1919,70,52,61,-2.3,0, M
4/18/1919,73,52,62.5,-0.9,0, M
4/19/1919,69,54,61.5,-2,0, M
4/20/1919,71,52,61.5,-2.1,0, M
4/21/1919,70,50,60,-3.8,0, M
4/22/1919,72,53,62.5,-1.4,0, M
4/23/1919,65,54,59.5,-4.5,0, M
4/24/1919,65,53,59,-5.1,0, M
4/25/1919,63,50,56.5,-7.7,0, M
4/26/1919,57,49,53,-11.3,0.17, M
4/27/1919,61,49,55,-9.4,0, M
4/28/1919,66,53,59.5,-5,0, M
4/29/1919,67,52,59.5,-5.1,0, M
4/30/1919,68,54,61,-3.7,0, M
5/1/1919,67,53,60,-4.8,0, M
5/2/1919,60,54,57,-7.9,0, M
5/3/1919,63,54,58.5,-6.5,0.02, M
5/4/1919,64,53,58.5,-6.6,0, M
5/5/1919,62,53,57.5,-7.7,0, M
5/6/1919,64,50,57,-8.2,0, M
5/7/1919,62,53,57.5,-7.8,0, M
5/8/1919,67,55,61,-4.4,0, M
5/9/1919,68,53,60.5,-4.9,0, M
5/10/1919,69,54,61.5,-4,0, M
5/11/1919,74,54,64,-1.5,0, M
5/12/1919,72,54,63,-2.6,0, M
5/13/1919,72,55,63.5,-2.2,0, M
5/14/1919,70,55,62.5,-3.2,0, M
5/15/1919,68,55,61.5,-4.3,0, M
5/16/1919,68,54,61,-4.8,0, M
5/17/1919,72,54,63,-2.8,0, M
5/18/1919,68,55,61.5,-4.4,0, M
5/19/1919,66,55,60.5,-5.4,0, M
5/20/1919,70,56,63,-3,0, M
5/21/1919,67,56,61.5,-4.5,0.13, M
5/22/1919,63,56,59.5,-6.6,0.03, M
5/23/1919,67,54,60.5,-5.7,0, M
5/24/1919,67,56,61.5,-4.7,0, M
5/25/1919,70,57,63.5,-2.8,0, M
5/26/1919,75,56,65.5,-0.9,0, M
5/27/1919,76,59,67.5,1.1,0, M
5/28/1919,71,60,65.5,-1,0.01, M
5/29/1919,71,59,65,-1.6,0, M
5/30/1919,70,58,64,-2.7,0, M
5/31/1919,70,58,64,-2.8,0, M
6/1/1919,81,56,68.5,1.6,0, M
6/2/1919,95,64,79.5,12.5,0, M
6/3/1919,96,65,80.5,13.4,0, M
6/4/1919,87,59,73,5.8,0, M
6/5/1919,81,56,68.5,1.1,0, M
6/6/1919,71,56,63.5,-4,0, M
6/7/1919,71,57,64,-3.7,0, M
6/8/1919,73,57,65,-2.8,0, M
6/9/1919,73,58,65.5,-2.5,0, M
6/10/1919,73,59,66,-2.1,0, M
6/11/1919,70,57,63.5,-4.8,0, M
6/12/1919,70,54,62,-6.5,0, M
6/13/1919,74,53,63.5,-5.1,0, M
6/14/1919,75,55,65,-3.8,0, M
6/15/1919,74,55,64.5,-4.5,0, M
6/16/1919,74,57,65.5,-3.7,0, M
6/17/1919,75,56,65.5,-3.9,0, M
6/18/1919,84,59,71.5,1.9,0, M
6/19/1919,88,60,74,4.2,0, M
6/20/1919,83,59,71,1,0, M
6/21/1919,84,61,72.5,2.3,0, M
6/22/1919,88,60,74,3.6,0, M
6/23/1919,92,66,79,8.4,0, M
6/24/1919,80,61,70.5,-0.2,0, M
6/25/1919,78,56,67,-3.9,0, M
6/26/1919,81,55,68,-3.1,0, M
6/27/1919,78,58,68,-3.3,0, M
6/28/1919,78,57,67.5,-4,0, M
6/29/1919,77,56,66.5,-5.2,0, M
6/30/1919,77,58,67.5,-4.3,0, M
7/1/1919,75,55,65,-7,0, M
7/2/1919,80,57,68.5,-3.6,0, M
7/3/1919,79,56,67.5,-4.8,0, M
7/4/1919,77,57,67,-5.4,0, M
7/5/1919,76,56,66,-6.6,0, M
7/6/1919,75,55,65,-7.7,0, M
7/7/1919,85,60,72.5,-0.3,0, M
7/8/1919,87,64,75.5,2.6,0, M
7/9/1919,86,64,75,2,0, M
7/10/1919,87,63,75,1.9,0, M
7/11/1919,81,63,72,-1.2,0, M
7/12/1919,80,62,71,-2.3,0, M
7/13/1919,82,62,72,-1.4,0, M
7/14/1919,83,64,73.5,0,0, M
7/15/1919,79,63,71,-2.5,0, M
7/16/1919,84,63,73.5,-0.1,0, M
7/17/1919,84,66,75,1.4,0, M
7/18/1919,81,65,73,-0.7,0, M
7/19/1919,80,64,72,-1.7,0, M
7/20/1919,76,62,69,-4.7,0, M
7/21/1919,80,63,71.5,-2.3,0, M
7/22/1919,83,64,73.5,-0.3,0, M
7/23/1919,87,66,76.5,2.7,0, M
7/24/1919,86,67,76.5,2.7,0, M
7/25/1919,84,63,73.5,-0.4,0, M
7/26/1919,79,61,70,-3.9,0, M
7/27/1919,78,61,69.5,-4.4,0, M
7/28/1919,75,60,67.5,-6.4,0, M
7/29/1919,75,60,67.5,-6.4,0, M
7/30/1919,77,57,67,-6.9,0, M
7/31/1919,76,60,68,-5.9,0, M
8/1/1919,77,60,68.5,-5.4,0, M
8/2/1919,77,60,68.5,-5.5,0, M
8/3/1919,77,59,68,-6,0, M
8/4/1919,74,59,66.5,-7.5,0, M
8/5/1919,75,60,67.5,-6.5,0, M
8/6/1919,75,61,68,-6,0, M
8/7/1919,76,59,67.5,-6.5,0, M
8/8/1919,77,59,68,-6.1,0, M
8/9/1919,79,59,69,-5.1,0, M
8/10/1919,76,58,67,-7.1,0, M
8/11/1919,84,57,70.5,-3.6,0, M
8/12/1919,89,60,74.5,0.3,0, M
8/13/1919,86,62,74,-0.2,0, M
8/14/1919,81,58,69.5,-4.7,0, M
8/15/1919,77,55,66,-8.2,0, M
8/16/1919,83,60,71.5,-2.8, T, M
8/17/1919,85,63,74,-0.3,0, M
8/18/1919,80,62,71,-3.3,0, M
8/19/1919,84,64,74,-0.4,0, M
8/20/1919,81,61,71,-3.4,0, M
8/21/1919,81,63,72,-2.4,0, M
8/22/1919,82,61,71.5,-2.9,0, M
8/23/1919,79,60,69.5,-4.9,0, M
8/24/1919,78,61,69.5,-5,0, M
8/25/1919,86,64,75,0.5,0, M
8/26/1919,86,63,74.5,0,0, M
8/27/1919,84,60,72,-2.5,0, M
8/28/1919,77,60,68.5,-6,0, M
8/29/1919,78,62,70,-4.5,0, M
8/30/1919,77,62,69.5,-5,0, M
8/31/1919,82,61,71.5,-2.9,0, M
9/1/1919,79,60,69.5,-4.9,0, M
9/2/1919,77,59,68,-6.4,0, M
9/3/1919,78,58,68,-6.3,0, M
9/4/1919,77,54,65.5,-8.8,0, M
9/5/1919,83,55,69,-5.2,0, M
9/6/1919,74,61,67.5,-6.7,0, M
9/7/1919,74,59,66.5,-7.6,0, M
9/8/1919,73,59,66,-8,0, M
9/9/1919,78,59,68.5,-5.5,0, M
9/10/1919,80,58,69,-4.9,0, M
9/11/1919,86,61,73.5,-0.3,0, M
9/12/1919,92,65,78.5,4.8,0, M
9/13/1919,88,60,74,0.4,0, M
9/14/1919,81,53,67,-6.5,0, M
9/15/1919,80,58,69,-4.4,0, M
9/16/1919,81,61,71,-2.2,0, M
9/17/1919,75,56,65.5,-7.6,0, M
9/18/1919,75,58,66.5,-6.5,0, M
9/19/1919,74,59,66.5,-6.3,0, M
9/20/1919,73,61,67,-5.7,0, M
9/21/1919,71,61,66,-6.5,0, M
9/22/1919,75,60,67.5,-4.9,0, M
9/23/1919,90,56,73,0.8,0, M
9/24/1919,89,59,74,1.9,0, M
9/25/1919,85,57,71,-0.9,0, M
9/26/1919,79,62,70.5,-1.3, T, M
9/27/1919,67,61,64,-7.6,0.68, M
9/28/1919,66,58,62,-9.5,0.07, M
9/29/1919,68,58,63,-8.3,0.47, M
9/30/1919,69,56,62.5,-8.6,0.07, M
10/1/1919,71,53,62,-9,0, M
10/2/1919,69,56,62.5,-8.3,0, M
10/3/1919,72,57,64.5,-6.2,0, M
10/4/1919,76,54,65,-5.5,0, M
10/5/1919,80,52,66,-4.3,0, M
10/6/1919,84,56,70,-0.2,0, M
10/7/1919,86,62,74,4,0, M
10/8/1919,74,59,66.5,-3.4,0, M
10/9/1919,66,58,62,-7.7,0, M
10/10/1919,72,58,65,-4.6,0, M
10/11/1919,85,57,71,1.6,0, M
10/12/1919,80,57,68.5,-0.8,0, M
10/13/1919,74,57,65.5,-3.6,0, M
10/14/1919,70,57,63.5,-5.5,0, M
10/15/1919,72,55,63.5,-5.3,0, M
10/16/1919,88,56,72,3.4,0, M
10/17/1919,85,58,71.5,3,0, M
10/18/1919,71,56,63.5,-4.8,0, M
10/19/1919,72,50,61,-7.2,0, M
10/20/1919,72,54,63,-5,0, M
10/21/1919,75,49,62,-5.9,0, M
10/22/1919,73,54,63.5,-4.2,0, M
10/23/1919,67,56,61.5,-6,0, M
10/24/1919,64,53,58.5,-8.9,0.55, M
10/25/1919,62,51,56.5,-10.7,0.01, M
10/26/1919,63,49,56,-11,0, M
10/27/1919,69,47,58,-8.8,0, M
10/28/1919,72,51,61.5,-5.1,0, M
10/29/1919,68,50,59,-7.4,0, M
10/30/1919,67,50,58.5,-7.7,0, M
10/31/1919,75,50,62.5,-3.5,0, M
11/1/1919,77,54,65.5,-0.3,0,0
11/2/1919,75,54,64.5,-1.1,0,0
11/3/1919,72,51,61.5,-3.9,0,0
11/4/1919,66,48,57,-8.2,0,0
11/5/1919,67,53,60,-5,0,0
11/6/1919,68,49,58.5,-6.2,0,0
11/7/1919,65,52,58.5,-6, T,0
11/8/1919,66,49,57.5,-6.8,0,0
11/9/1919,68,48,58,-6,0,0
11/10/1919,71,47,59,-4.8,0,0
11/11/1919,70,48,59,-4.5,0,0
11/12/1919,79,49,64,0.7,0,0
11/13/1919,82,55,68.5,5.5,0,0
11/14/1919,82,57,69.5,6.7,0,0
11/15/1919,80,54,67,4.5,0,0
11/16/1919,88,58,73,10.7,0,0
11/17/1919,86,62,74,12,0,0
11/18/1919,79,56,67.5,5.7,0,0
11/19/1919,65,50,57.5,-4,0,0
11/20/1919,74,50,62,0.7,0,0
11/21/1919,82,60,71,10,0,0
11/22/1919,77,62,69.5,8.7,0,0
11/23/1919,75,59,67,6.5,0,0
11/24/1919,79,58,68.5,8.2,0,0
11/25/1919,61,56,58.5,-1.6, T,0
11/26/1919,57,48,52.5,-7.3,0.22,0
11/27/1919,54,40,47,-12.6,0.24, T
11/28/1919,56,37,46.5,-12.9,0,0
11/29/1919,61,41,51,-8.2,0,0
11/30/1919,60,43,51.5,-7.5,0,0
12/1/1919,62,49,55.5,-3.3,0,0
12/2/1919,62,47,54.5,-4.2,0,0
12/3/1919,65,47,56,-2.5,0.17,0
12/4/1919,56,49,52.5,-5.8,1.07,0
12/5/1919,59,48,53.5,-4.7,0.23,0
12/6/1919,59,49,54,-4.1,0.26,0
12/7/1919,58,44,51,-6.9,0,0
12/8/1919,60,46,53,-4.8,0,0
12/9/1919,62,45,53.5,-4.2,0,0
12/10/1919,63,47,55,-2.6,0,0
12/11/1919,56,46,51,-6.5,0.25,0
12/12/1919,58,49,53.5,-4,0.01,0
12/13/1919,61,44,52.5,-4.9,0,0
12/14/1919,67,46,56.5,-0.8,0,0
12/15/1919,70,48,59,1.7,0,0
12/16/1919,74,50,62,4.7,0,0
12/17/1919,74,51,62.5,5.3,0,0
12/18/1919,72,51,61.5,4.3,0,0
12/19/1919,71,50,60.5,3.3,0,0
12/20/1919,75,51,63,5.8,0,0
12/21/1919,77,52,64.5,7.3,0,0
12/22/1919,72,51,61.5,4.3,0,0
12/23/1919,67,46,56.5,-0.7,0,0
12/24/1919,82,45,63.5,6.2,0,0
12/25/1919,80,59,69.5,12.2,0,0
12/26/1919,81,61,71,13.7,0,0
12/27/1919,83,55,69,11.6,0,0
12/28/1919,87,55,71,13.6,0,0
12/29/1919,81,57,69,11.6,0,0
12/30/1919,72,47,59.5,2,0,0
12/31/1919,59,43,51,-6.5,0,0
1/1/1920,63,47,55,-2.6,0, M
1/2/1920,74,55,64.5,6.9,0, M
1/3/1920,65,55,60,2.4,0.08, M
1/4/1920,65,53,59,1.3,0.19, M
1/5/1920,61,50,55.5,-2.2,0, M
1/6/1920,59,45,52,-5.8,0, M
1/7/1920,58,42,50,-7.8,0, M
1/8/1920,60,42,51,-6.8,0, M
1/9/1920,61,41,51,-6.9,0, M
1/10/1920,64,41,52.5,-5.4,0, M
1/11/1920,61,49,55,-2.9,0, M
1/12/1920,61,45,53,-5,0, M
1/13/1920,65,43,54,-4,0, M
1/14/1920,68,44,56,-2,0, M
1/15/1920,62,45,53.5,-4.5,0, M
1/16/1920,65,43,54,-4.1,0, M
1/17/1920,89,50,69.5,11.4,0, M
1/18/1920,82,57,69.5,11.4,0, M
1/19/1920,72,54,63,4.9,0, M
1/20/1920,58,53,55.5,-2.6,0, M
1/21/1920,58,53,55.5,-2.6,0, M
1/22/1920,55,51,53,-5.2,0.23, M
1/23/1920,63,50,56.5,-1.7,0, M
1/24/1920,70,49,59.5,1.3,0, M
1/25/1920,79,54,66.5,8.3,0, M
1/26/1920,68,50,59,0.8,0, M
1/27/1920,63,45,54,-4.2,0, M
1/28/1920,68,43,55.5,-2.7,0, M
1/29/1920,65,43,54,-4.3,0, M
1/30/1920,62,46,54,-4.3,0, M
1/31/1920,57,50,53.5,-4.8, T, M
2/1/1920,61,50,55.5,-2.8,0,0
2/2/1920,63,52,57.5,-0.9,0.01,0
2/3/1920,70,53,61.5,3.1,0.01,0
2/4/1920,66,51,58.5,0.1,0,0
2/5/1920,77,53,65,6.6,0,0
2/6/1920,82,55,68.5,10,0,0
2/7/1920,80,59,69.5,11,0,0
2/8/1920,62,55,58.5,-0.1,0.55,0
2/9/1920,62,48,55,-3.6,0.31,0
2/10/1920,61,44,52.5,-6.2,0.01,0
2/11/1920,63,43,53,-5.7,0,0
2/12/1920,63,44,53.5,-5.3,0,0
2/13/1920,60,49,54.5,-4.3,0,0
2/14/1920,72,47,59.5,0.6,0,0
2/15/1920,63,45,54,-4.9,0,0
2/16/1920,64,51,57.5,-1.5,0,0
2/17/1920,62,49,55.5,-3.5,0,0
2/18/1920,66,50,58,-1.1,0.01,0
2/19/1920,56,49,52.5,-6.7,0.63,0
2/20/1920,58,51,54.5,-4.7,0.42,0
2/21/1920,63,50,56.5,-2.8,0.06,0
2/22/1920,59,52,55.5,-3.9,0.3,0
2/23/1920,58,49,53.5,-5.9,0,0
2/24/1920,61,47,54,-5.5,0,0
2/25/1920,69,48,58.5,-1.1,0,0
2/26/1920,70,48,59,-0.6,0,0
2/27/1920,64,48,56,-3.7, T,0
2/28/1920,67,55,61,1.2, T,0
2/29/1920,67,55,61,1.2,0.06,0
3/1/1920,67,57,62,2.2,0.57, M
3/2/1920,63,50,56.5,-3.4,0.19, M
3/3/1920,66,47,56.5,-3.4,0, M
3/4/1920,68,47,57.5,-2.5,0, M
3/5/1920,77,48,62.5,2.5,0, M
3/6/1920,75,53,64,3.9,0, M
3/7/1920,67,49,58,-2.2,0, M
3/8/1920,59,52,55.5,-4.7,0, M
3/9/1920,57,48,52.5,-7.8,0.52, M
3/10/1920,64,47,55.5,-4.8,0.14, M
3/11/1920,66,48,57,-3.4,0, M
3/12/1920,80,52,66,5.6,0, M
3/13/1920,80,56,68,7.6,0, M
3/14/1920,65,52,58.5,-2,0, M
3/15/1920,62,47,54.5,-6,0, M
3/16/1920,56,46,51,-9.6,0.37, M
3/17/1920,59,45,52,-8.6,0.01, M
3/18/1920,69,43,56,-4.7,0, M
3/19/1920,70,46,58,-2.7,0, M
3/20/1920,74,47,60.5,-0.3,0, M
3/21/1920,61,50,55.5,-5.3,1.25, M
3/22/1920,57,47,52,-8.9,0.78, M
3/23/1920,56,46,51,-9.9, T, M
3/24/1920,62,45,53.5,-7.5,0, M
3/25/1920,57,49,53,-8,0.18, M
3/26/1920,55,46,50.5,-10.6,0.24, M
3/27/1920,59,45,52,-9.2,0, M
3/28/1920,65,46,55.5,-5.7,0, M
3/29/1920,66,46,56,-5.3,0, M
3/30/1920,72,51,61.5,0.1,0, M
3/31/1920,62,52,57,-4.5,0, M
4/1/1920,65,49,57,-4.5,0, M
4/2/1920,65,48,56.5,-5.1,0, M
4/3/1920,69,50,59.5,-2.2,0, M
4/4/1920,78,56,67,5.2,0, M
4/5/1920,79,56,67.5,5.6,0, M
4/6/1920,70,50,60,-2,0, M
4/7/1920,63,53,58,-4.1,0, M
4/8/1920,63,52,57.5,-4.7,0, M
4/9/1920,61,49,55,-7.3,0.23, M
4/10/1920,62,45,53.5,-8.9,0, M
4/11/1920,66,49,57.5,-5,0, M
4/12/1920,66,49,57.5,-5.2,0, M
4/13/1920,62,51,56.5,-6.3,0, M
4/14/1920,60,52,56,-6.9,0.01, M
4/15/1920,56,51,53.5,-9.5,0.73, M
4/16/1920,60,51,55.5,-7.6,0.03, M
4/17/1920,64,49,56.5,-6.8,0, M
4/18/1920,72,52,62,-1.4,0, M
4/19/1920,70,48,59,-4.5,0, M
4/20/1920,60,49,54.5,-9.1,0, M
4/21/1920,62,48,55,-8.8,0, M
4/22/1920,65,47,56,-7.9,0, M
4/23/1920,66,49,57.5,-6.5,0, M
4/24/1920,68,52,60,-4.1,0, M
4/25/1920,75,49,62,-2.2,0, M
4/26/1920,81,54,67.5,3.2,0, M
4/27/1920,81,53,67,2.6,0, M
4/28/1920,72,48,60,-4.5,0, M
4/29/1920,68,53,60.5,-4.1,0, M
4/30/1920,64,54,59,-5.7,0, M
5/1/1920,65,51,58,-6.8,0, M
5/2/1920,62,52,57,-7.9,0, M
5/3/1920,63,50,56.5,-8.5,0, M
5/4/1920,61,51,56,-9.1,0, M
5/5/1920,65,46,55.5,-9.7,0, M
5/6/1920,70,50,60,-5.2,0, M
5/7/1920,67,52,59.5,-5.8,0, M
5/8/1920,64,52,58,-7.4,0, M
5/9/1920,62,54,58,-7.4,0, M
5/10/1920,65,52,58.5,-7,0, M
5/11/1920,67,54,60.5,-5,0, M
5/12/1920,65,52,58.5,-7.1,0, M
5/13/1920,63,53,58,-7.7,0, M
5/14/1920,66,55,60.5,-5.2,0, M
5/15/1920,68,50,59,-6.8,0, M
5/16/1920,70,53,61.5,-4.3,0, M
5/17/1920,81,51,66,0.2,0, M
5/18/1920,80,56,68,2.1,0, M
5/19/1920,75,56,65.5,-0.4,0, M
5/20/1920,75,55,65,-1,0, M
5/21/1920,63,57,60,-6,0.1, M
5/22/1920,70,57,63.5,-2.6,0, M
5/23/1920,70,54,62,-4.2,0, M
5/24/1920,73,53,63,-3.2,0, M
5/25/1920,74,53,63.5,-2.8,0, M
5/26/1920,80,56,68,1.6,0, M
5/27/1920,88,61,74.5,8.1,0, M
5/28/1920,89,61,75,8.5,0, M
5/29/1920,77,57,67,0.4,0, M
5/30/1920,73,57,65,-1.7,0, M
5/31/1920,70,57,63.5,-3.3,0, M
6/1/1920,71,57,64,-2.9,0, M
6/2/1920,71,59,65,-2,0, M
6/3/1920,77,58,67.5,0.4,0, M
6/4/1920,77,57,67,-0.2,0, M
6/5/1920,76,58,67,-0.4,0, M
6/6/1920,74,59,66.5,-1,0, M
6/7/1920,73,60,66.5,-1.2,0, M
6/8/1920,76,59,67.5,-0.3,0, M
6/9/1920,76,60,68,0,0, M
6/10/1920,72,58,65,-3.1,0, M
6/11/1920,72,58,65,-3.3,0, M
6/12/1920,72,58,65,-3.5,0, M
6/13/1920,69,58,63.5,-5.1,0, M
6/14/1920,67,58,62.5,-6.3,0, M
6/15/1920,70,58,64,-5,0, M
6/16/1920,72,59,65.5,-3.7,0, M
6/17/1920,75,58,66.5,-2.9,0, M
6/18/1920,82,60,71,1.4,0, M
6/19/1920,81,60,70.5,0.7,0, M
6/20/1920,75,59,67,-3,0, M
6/21/1920,72,59,65.5,-4.7,0, M
6/22/1920,73,58,65.5,-4.9,0, M
6/23/1920,76,57,66.5,-4.1,0, M
6/24/1920,76,59,67.5,-3.2,0, M
6/25/1920,72,59,65.5,-5.4,0, M
6/26/1920,72,58,65,-6.1,0, M
6/27/1920,67,58,62.5,-8.8,0, M
6/28/1920,69,59,64,-7.5,0, M
6/29/1920,72,55,63.5,-8.2,0, M
6/30/1920,70,57,63.5,-8.3, T, M
7/1/1920,72,58,65,-7,0, M
7/2/1920,73,58,65.5,-6.6,0, M
7/3/1920,78,57,67.5,-4.8,0, M
7/4/1920,79,59,69,-3.4,0, M
7/5/1920,79,58,68.5,-4.1,0, M
7/6/1920,79,57,68,-4.7,0, M
7/7/1920,79,61,70,-2.8,0, M
7/8/1920,76,58,67,-5.9,0, M
7/9/1920,84,54,69,-4,0, M
7/10/1920,86,62,74,0.9,0, M
7/11/1920,82,61,71.5,-1.7,0, M
7/12/1920,75,60,67.5,-5.8,0, M
7/13/1920,74,60,67,-6.4,0, M
7/14/1920,77,58,67.5,-6,0, M
7/15/1920,82,58,70,-3.5, T, M
7/16/1920,84,62,73,-0.6,0, M
7/17/1920,89,67,78,4.4,0, M
7/18/1920,89,64,76.5,2.8,0, M
7/19/1920,87,60,73.5,-0.2,0, M
7/20/1920,86,62,74,0.3,0, M
7/21/1920,88,63,75.5,1.7,0, M
7/22/1920,86,66,76,2.2,0, M
7/23/1920,82,63,72.5,-1.3,0, M
7/24/1920,79,60,69.5,-4.3,0, M
7/25/1920,81,59,70,-3.9,0, M
7/26/1920,81,60,70.5,-3.4,0, M
7/27/1920,79,61,70,-3.9,0, M
7/28/1920,81,61,71,-2.9,0, M
7/29/1920,87,64,75.5,1.6,0, M
7/30/1920,90,66,78,4.1,0, M
7/31/1920,89,69,79,5.1,0, M
8/1/1920,88,68,78,4.1,0, M
8/2/1920,89,71,80,6,0, M
8/3/1920,87,68,77.5,3.5,0, M
8/4/1920,88,64,76,2,0, M
8/5/1920,88,65,76.5,2.5,0, M
8/6/1920,87,65,76,2,0, M
8/7/1920,82,61,71.5,-2.5,0, M
8/8/1920,84,64,74,-0.1,0, M
8/9/1920,85,59,72,-2.1,0, M
8/10/1920,87,63,75,0.9,0, M
8/11/1920,82,64,73,-1.1,0, M
8/12/1920,81,63,72,-2.2,0, M
8/13/1920,87,65,76,1.8,0, M
8/14/1920,87,63,75,0.8,0, M
8/15/1920,92,65,78.5,4.3,0, M
8/16/1920,90,65,77.5,3.2,0, M
8/17/1920,82,64,73,-1.3,0, M
8/18/1920,80,62,71,-3.3,0, M
8/19/1920,78,62,70,-4.4,0, M
8/20/1920,78,61,69.5,-4.9,0, M
8/21/1920,76,62,69,-5.4,0, M
8/22/1920,78,61,69.5,-4.9,0, M
8/23/1920,81,61,71,-3.4,0, M
8/24/1920,75,62,68.5,-6,0, M
8/25/1920,71,61,66,-8.5,0, M
8/26/1920,71,59,65,-9.5,0, M
8/27/1920,73,57,65,-9.5,0, M
8/28/1920,78,60,69,-5.5,0, M
8/29/1920,77,62,69.5,-5,0, M
8/30/1920,77,64,70.5,-4,0, M
8/31/1920,78,63,70.5,-3.9,0, M
9/1/1920,81,59,70,-4.4,0, M
9/2/1920,85,60,72.5,-1.9,0, M
9/3/1920,86,63,74.5,0.2,0, M
9/4/1920,81,62,71.5,-2.8,0, M
