Date, MaxTemperature, MinTemperature, AvgTemperature, AvgTemperatureDeparture, Precipitation, Snowfall
1/1/1919,56,29,42.5,19.6,0.27,0
1/2/1919,29,19,24,2.2,0.01, T
1/3/1919,19,5,12,-11.7, T,0.1
1/4/1919,16,5,10.5,-14.6, T, T
1/5/1919,21,9,15,-12,0,0
1/6/1919,28,12,20,-9.4,0.01,0.1
1/7/1919,39,28,33.5,6.7,0.04,0.1
1/8/1919,33,28,30.5, M,0.01, T
1/9/1919,29,14,21.5, M,0.06,0.6
1/10/1919,38,12,25,-3.7,0,0
1/11/1919,31,17,24,2.4, T, T
1/12/1919,37,14,25.5,0.4,0,0
1/13/1919,47,32,39.5,13.5,0,0
1/14/1919,43,31,37,12.5, T,0
1/15/1919,35,30,32.5,5.5,0,0
1/16/1919,47,30,38.5,12,0,0
1/17/1919,45,36,40.5,17, T,0
1/18/1919,48,35,41.5,11, T,0
1/19/1919,38,32,35,6.5,0,0
1/20/1919,56,31,43.5,16,0,0
1/21/1919,54,40,47,15,0,0
1/22/1919,55,44,49.5,22, T,0
1/23/1919,51,33,42, M,0.19,0
1/24/1919,35,32,33.5,3.4,0,0
1/25/1919,50,28,39,11.3,0,0
1/26/1919,43,33,38,13.3,0,0
1/27/1919,46,35,40.5,16.2,0,0
1/28/1919,42,30,36,12.7, T,0
1/29/1919,31,27,29,5.1,0.04,0.4
1/30/1919,38,25,31.5,6.5,0,0
1/31/1919,35,27,31,8.5,0,0
2/1/1919,26,23,24.5,-0.6, T, T
2/2/1919,35,23,29,0.8,0,0
2/3/1919,46,30,38,12.2,0,0
2/4/1919,46,25,35.5,8.6,0.01,0
2/5/1919,28,21,24.5,0.5, T, T
2/6/1919,29,21,25,-3.1,0,0
2/7/1919,32,21,26.5,-1.8,0.02,0.1
2/8/1919,30,19,24.5,-4.9,0.09,1
2/9/1919,23,20,21.5,-10,0.12,1.2
2/10/1919,25,17,21,-12.7,0.04,0.4
2/11/1919,34,17,25.5,-6.3,0.02,0.1
2/12/1919,44,33,38.5,13.5,0,0.1
2/13/1919,46,36,41,11.3, T,0
2/14/1919,48,36,42,13.6,0.04,0
2/15/1919,36,28,32,5.5,0.04,0.1
2/16/1919,29,23,26,-0.7,0.01,0.1
2/17/1919,33,28,30.5, M,0.06,0.5
2/18/1919,30,26,28,0.4, T, T
2/19/1919,29,24,26.5,-7.4,0,0
2/20/1919,39,21,30,-0.6, T,0
2/21/1919,40,34,37,7.7,0.14, T
2/22/1919,51,38,44.5,13.9,0.15,0
2/23/1919,38,33,35.5,11.7, T,0
2/24/1919,43,31,37,6.4,0,0
2/25/1919,47,22,34.5,8.1,0.05,0.4
2/26/1919,25,17,21,-6.6,0.03,0.3
2/27/1919,44,24,34,2.1,0, T
2/28/1919,61,26,43.5,16.8,0.29,0
3/1/1919,28,18,23,4, T, T
3/2/1919,37,25,31,1.7,0,0
3/3/1919,49,32,40.5,7.4,0,0
3/4/1919,65,33,49,20.6,0,0
3/5/1919,33,22,27.5,9.7,0.12,0.5
3/6/1919,24,21,22.5,-8.6,0.03,0.3
3/7/1919,27,23,25,-8, T, T
3/8/1919,41,24,32.5,-2.8,0.17, T
3/9/1919,49,31,40,5.8,0.13,0.1
3/10/1919,48,31,39.5,6.5,0.04, T
3/11/1919,36,32,34,3.6,0.01,0
3/12/1919,54,32,43,4.7,0,0
3/13/1919,45,28,36.5,9.4,0,0
3/14/1919,42,27,34.5,-1,0,0
3/15/1919,49,35,42,4.6,0.65,0
3/16/1919,64,46,55,17.2,0.81,0
3/17/1919,65,38,51.5,21.8,0.33,0
3/18/1919,39,33,36,7.4,0,0
3/19/1919,40,30,35,-1.5,0,0
3/20/1919,39,33,36,5.1,0,0
3/21/1919,38,32,35,-2.3,0,0
3/22/1919,36,29,32.5,-5.2,0,0
3/23/1919,39,32,35.5,-4.1,0,0
3/24/1919,42,36,39,-0.5,0,0
3/25/1919,59,34,46.5,7.5,0,0
3/26/1919,67,53,60,17.1,0.17,0
3/27/1919,57,29,43,1.7,0.21,0.3
3/28/1919,35,27,31,-10.7, T, T
3/29/1919,35,32,33.5,-8.6,0,0
3/30/1919,35,28,31.5,-10.5, T, T
3/31/1919,33,26,29.5,-12.9,0,0
4/1/1919,28,23,25.5,-17.9, T, T
4/2/1919,42,26,34,-13.8,0,0
4/3/1919,46,37,41.5,-5.2,0.12,0
4/4/1919,54,46,50,6.4,0,0
4/5/1919,57,37,47,6.5,0,0
4/6/1919,73,47,60,13.6,0.02,0
4/7/1919,74,44,59,17.7,0,0
4/8/1919,69,44,56.5,19.3,0.36,0
4/9/1919,74,39,56.5,13.9,0.12,0
4/10/1919,67,50,58.5,21,0.3,0
4/11/1919,50,44,47,6.6, T,0
4/12/1919,47,43,45,-2.7, T,0
4/13/1919,52,38,45,-0.6, T,0
4/14/1919,49,42,45.5,-2.5,0.05,0
4/15/1919,52,41,46.5,-3.9,0.42,0
4/16/1919,55,43,49,1.8,0.49,0
4/17/1919,45,39,42,-7.6,0.16, T
4/18/1919,46,38,42,-5.5,0.02,0
4/19/1919,62,37,49.5,-3.3,0,0
4/20/1919,61,42,51.5,3.3,0.25,0
4/21/1919,45,41,43,-6,0,0
4/22/1919,68,44,56,-1.3,0,0
4/23/1919,70,45,57.5,3.8,0.37,0
4/24/1919,49,30,39.5,-5.5,0.02, T
4/25/1919,39,28,33.5,-18.3, T, T
4/26/1919,47,32,39.5,-12.2,0, T
4/27/1919,59,38,48.5,-7,0,0
4/28/1919,55,41,48,-2.3,0.22,0
4/29/1919,45,40,42.5,-7.1,0,0
4/30/1919,60,42,51,-5.4,0.04,0
5/1/1919,64,48,56,3.8,0.21,0
5/2/1919,54,45,49.5,-2,0,0
5/3/1919,71,45,58,-0.3,0.08,0
5/4/1919,77,53,65,11.8,0.19,0
5/5/1919,62,42,52,3.5,0.05,0
5/6/1919,69,44,56.5,-0.3,0.07,0
5/7/1919,66,51,58.5,9.9,0.33,0
5/8/1919,51,43,47,-3.9,0.29,0
5/9/1919,50,44,47,-9.2,0.4,0
5/10/1919,50,45,47.5,-9,0.19,0
5/11/1919,45,42,43.5,-12.8, T,0
5/12/1919,47,43,45,-12.6,0,0
5/13/1919,61,43,52,-6.4,0,0
5/14/1919,66,52,59,0.8,0,0
5/15/1919,60,50,55,-0.5,0.25,0
5/16/1919,66,52,59,-2.8,0.72,0
5/17/1919,56,50,53,-5.6, T,0
5/18/1919,62,46,54,-5.9,0,0
5/19/1919,65,50,57.5,-4.2,0.07,0
5/20/1919,66,48,57,-5.5,0.96,0
5/21/1919,56,51,53.5,-3.4,0.07,0
5/22/1919,58,49,53.5,-2.7,0.03,0
5/23/1919,58,51,54.5,-7.5,0.24,0
5/24/1919,61,52,56.5,-4.8, T,0
5/25/1919,67,51,59,-3.7,0,0
5/26/1919,73,58,65.5,2,0,0
5/27/1919,68,58,63,3.7,0,0
5/28/1919,69,56,62.5,-0.1,0,0
5/29/1919,76,59,67.5,5.5,0,0
5/30/1919,77,61,69,7.7,0,0
5/31/1919,80,69,74.5,12.8,0,0
6/1/1919,88,71,79.5,15,0,0
6/2/1919,88,69,78.5,13.7,0,0
6/3/1919,91,72,81.5,14.8,0,0
6/4/1919,89,72,80.5,12.5, T,0
6/5/1919,81,69,75,11.7,0.19,0
6/6/1919,78,68,73,7.8,0.02,0
6/7/1919,76,63,69.5,5,0.5,0
6/8/1919,74,63,68.5,4.7,0,0
6/9/1919,74,64,69,4.9,0,0
6/10/1919,80,63,71.5,6.1,0,0
6/11/1919,80,68,74,8.2,0,0
6/12/1919,88,69,78.5,10.4,0,0
6/13/1919,85,71,78,11.6,0,0
6/14/1919,84,74,79,9.3,0,0
6/15/1919,84,74,79,11.6,0,0
6/16/1919,82,74,78,8.8,0,0
6/17/1919,79,72,75.5,9,0,0
6/18/1919,83,71,77,9.2,0,0
6/19/1919,88,73,80.5,9.5,0.03,0
6/20/1919,80,72,76,9.2, T,0
6/21/1919,76,69,72.5,6.5,0,0
6/22/1919,70,65,67.5,-0.7,0,0
6/23/1919,80,60,70,-3.4,0,0
6/24/1919,78,66,72,-1.1,0,0
6/25/1919,81,67,74,3.2,0.44,0
6/26/1919,75,68,71.5,2,0.06,0
6/27/1919,69,60,64.5,-5.2, T,0
6/28/1919,61,56,58.5,-10.8,0,0
6/29/1919,71,52,61.5,-8,0,0
6/30/1919,76,59,67.5,-3.1,0,0
7/1/1919,81,62,71.5,-1.2,0,0
7/2/1919,85,65,75,4.2,0,0
7/3/1919,89,70,79.5,5.6,0,0
7/4/1919,91,74,82.5,8,0,0
7/5/1919,87,72,79.5,8.4,0.55,0
7/6/1919,72,64,68,2.3,0.23,0
7/7/1919,73,61,67,-0.2,0,0
7/8/1919,74,61,67.5,-2.8,0,0
7/9/1919,86,64,75,3.7, T,0
7/10/1919,79,64,71.5,5.2,0.08,0
7/11/1919,72,58,65,-8.9,0,0
7/12/1919,82,59,70.5,-1.9, T,0
7/13/1919,76,67,71.5,4.6,0,0
7/14/1919,85,66,75.5,4.6,0.6,0
7/15/1919,80,64,72,3.1,0.06,0
7/16/1919,72,63,67.5,-2.4,0,0
7/17/1919,76,59,67.5,-5.3,0,0
7/18/1919,79,65,72,0.2,0,0
7/19/1919,77,71,74,0.7,0.02,0
7/20/1919,80,71,75.5,2.2,0.05,0
7/21/1919,79,66,72.5,2.3,0.29,0
7/22/1919,79,66,72.5,1.3,0,0
7/23/1919,81,63,72,-0.7,0,0
7/24/1919,81,70,75.5,4.4,0,0
7/25/1919,82,62,72,-0.1,0,0
7/26/1919,91,72,81.5,9,0,0
7/27/1919,91,76,83.5,10,0,0
7/28/1919,83,75,79,11.6, T,0
7/29/1919,77,69,73,2.6,0,0
7/30/1919,72,63,67.5,-3.4, T,0
7/31/1919,78,66,72,1.2,0.58,0
8/1/1919,71,65,68,2.2,0,0
8/2/1919,72,64,68,-6.7,0,0
8/3/1919,79,57,68,-6.2,0,0
8/4/1919,78,65,71.5,-0.1,1.39,0
8/5/1919,85,67,76,6.4,2.84,0
8/6/1919,78,69,73.5,4.4,0.02,0
8/7/1919,82,69,75.5,5,0,0
8/8/1919,72,61,66.5,-0.5,0,0
8/9/1919,68,60,64,-10.9,0,0
8/10/1919,68,55,61.5,-9.4,0,0
8/11/1919,72,55,63.5,-7.8,0,0
8/12/1919,80,61,70.5,-3.2,0.51,0
8/13/1919,81,65,73,2.3,0.01,0
8/14/1919,84,65,74.5,3.9, T,0
8/15/1919,86,69,77.5,3.4,0,0
8/16/1919,84,64,74,3,0.49,0
8/17/1919,78,62,70,2.1,1.1,0
8/18/1919,74,64,69,1.2, T,0
8/19/1919,75,65,70,-0.7,0,0
8/20/1919,81,66,73.5,0.9,0,0
8/21/1919,78,67,72.5,1.5,0.02,0
8/22/1919,81,64,72.5,1.1,0,0
8/23/1919,85,71,78,8.2,0,0
8/24/1919,81,70,75.5,8.9, T,0
8/25/1919,72,62,67,-5.5,0.06,0
8/26/1919,72,58,65,-7.8,0,0
8/27/1919,68,55,61.5,-8.7,0.22,0
8/28/1919,74,55,64.5,-7.5,0,0
8/29/1919,79,58,68.5,-4.3,0,0
8/30/1919,80,59,69.5,0.9,0.48,0
8/31/1919,64,61,62.5,-2.4,0.05,0
9/1/1919,67,54,60.5,-12.1, T,0
9/2/1919,68,54,61,-8.9,0,0
9/3/1919,75,55,65,-4.7,0,0
9/4/1919,70,63,66.5,-5.9,0.07,0
9/5/1919,73,57,65,-3.1,0,0
9/6/1919,88,62,75,5.7,0,0
9/7/1919,86,71,78.5,9.5,0,0
9/8/1919,88,75,81.5,12.8, T,0
9/9/1919,79,67,73,13.6,0.1,0
9/10/1919,69,62,65.5,3.4,0.42,0
9/11/1919,72,59,65.5,3.8,0.35,0
9/12/1919,64,58,61,-4.4, T,0
9/13/1919,67,50,58.5,-8,0,0
9/14/1919,72,54,63,-2.6,0,0
9/15/1919,79,60,69.5,4.3, T,0
9/16/1919,71,63,67,0.6,0,0
9/17/1919,68,58,63,-3.5,0,0
9/18/1919,75,51,63,-1.1,0,0
9/19/1919,79,63,71,6.8,0.2,0
9/20/1919,86,67,76.5,14.3,0,0
9/21/1919,78,69,73.5,11.2,0.58,0
9/22/1919,71,61,66,4.1, T,0
9/23/1919,67,57,62,4,0,0
9/24/1919,69,54,61.5,0.4,0,0
9/25/1919,63,59,61,1.3,0,0
9/26/1919,59,50,54.5,-5.7,0,0
9/27/1919,77,48,62.5,7.7,0,0
9/28/1919,81,55,68,16.1,0,0
9/29/1919,82,62,72,15,0.04,0
9/30/1919,67,54,60.5,5.4,0.03,0
10/1/1919,67,53,60,1.8,0.06,0
10/2/1919,86,65,75.5,18.7,0,0
10/3/1919,81,71,76,21.1,0,0
10/4/1919,84,68,76,17.5, T,0
10/5/1919,75,69,72,16.4,0.1,0
10/6/1919,71,59,65,6.3,0.01,0
10/7/1919,59,51,55,1.2,0,0
10/8/1919,66,41,53.5,-2,0,0
10/9/1919,72,56,64,8.9,0.15,0
10/10/1919,78,62,70,17.8,0.16,0
10/11/1919,62,48,55,3.1,0.58,0
10/12/1919,51,44,47.5,-5,0,0
10/13/1919,60,39,49.5,-6.7,0,0
10/14/1919,62,51,56.5,2.2, T,0
10/15/1919,66,59,62.5,6.5,0,0
10/16/1919,62,50,56,5.8,0.2,0
10/17/1919,53,48,50.5,4.1,0,0
10/18/1919,55,44,49.5,-2.5,0,0
10/19/1919,55,44,49.5,-3.2,0,0
10/20/1919,58,44,51,-2.4,0,0
10/21/1919,58,51,54.5,2.9,0.48,0
10/22/1919,57,46,51.5,1.2,0,0
10/23/1919,65,44,54.5,5,0,0
10/24/1919,66,54,60,12.3,0,0
10/25/1919,70,56,63,12.1, T,0
10/26/1919,70,53,61.5,12.4,0.08,0
10/27/1919,63,53,58,9.7,0.66,0
10/28/1919,63,43,53,5,0.28,0
10/29/1919,54,38,46,-4.2, T,0
10/30/1919,71,50,60.5,12.1, T,0
10/31/1919,70,61,65.5,14,0.41,0
11/1/1919,62,46,54,13.8,0.17,0
11/2/1919,46,40,43,5.1,0,0
11/3/1919,50,37,43.5,-4.6,0,0
11/4/1919,49,35,42,-3.7,0.14,0
11/5/1919,41,33,37,-9.4,0.05,0.2
11/6/1919,49,40,44.5,-1.6,0,0
11/7/1919,43,40,41.5,-4.2,0,0
11/8/1919,45,38,41.5,-2.9,0,0
11/9/1919,59,37,48,3,0,0
11/10/1919,57,48,52.5,9.4,0.1,0
11/11/1919,57,41,49,3.7,0.06,0
11/12/1919,56,34,45,2.6,0,0
11/13/1919,34,25,29.5,-12, T, T
11/14/1919,42,23,32.5,-12.1,0,0
11/15/1919,38,30,34,-12.2,0,0
11/16/1919,53,30,41.5,-2.8,0,0
11/17/1919,59,44,51.5,10.6,0,0
11/18/1919,50,31,40.5,2.5, T, T
11/19/1919,33,31,32,-7.6, T, T
11/20/1919,41,29,35,-8.7,0,0
11/21/1919,52,33,42.5,1.2,0.02,0
11/22/1919,48,38,43,5.2,0.08,0
11/23/1919,42,35,38.5,0.1,0.18,0.2
11/24/1919,42,32,37,-2.5,0,0
11/25/1919,46,35,40.5,1.5,0.07,0
11/26/1919,43,34,38.5, M,0.31,0
11/27/1919,35,32,33.5,-3.7, T, T
11/28/1919,43,31,37,-0.8,0, T
11/29/1919,61,42,51.5,13.7,0.13,0
11/30/1919,42,24,33,1.1, T, T
12/1/1919,31,23,27,-8.5,0, T
12/2/1919,35,22,28.5,-9.1,0.02,0.2
12/3/1919,22,18,20,-16.1,0.04,0.4
12/4/1919,31,16,23.5,-12.7, T, T
12/5/1919,32,28,30,-6.3, T, T
12/6/1919,37,28,32.5,-2.9,0.19, T
12/7/1919,37,32,34.5,1.5,0.01, T
12/8/1919,35,31,33,0.9,0,0
12/9/1919,45,25,35,5.7,0.17,0
12/10/1919,25,12,18.5,-7.4,0.04,0.5
12/11/1919,38,12,25,-11,0,0
12/12/1919,56,38,47,11.8, T,0
12/13/1919,56,25,40.5,10.2,0.22,0
12/14/1919,25,12,18.5,-12,0.13,1.8
12/15/1919,17,9,13,-15.7,0.15,1.3
12/16/1919,18,8,13,-17.4,0.1,0.8
12/17/1919,18,6,12,-22.1,0.05,0.9
12/18/1919,15,5,10,-24.3,0, T
12/19/1919,22,9,15.5,-14, T, T
12/20/1919,27,9,18,-14.3,0,0
12/21/1919,35,16,25.5,-4.5,0,0
12/22/1919,27,21,24,-6.3,0,0
12/23/1919,42,21,31.5,1,0,0
12/24/1919,31,23,27,-0.3,0.07,0.7
12/25/1919,24,18,21,-6.1, T, T
12/26/1919,35,23,29,0.1,0,0
12/27/1919,35,28,31.5,4.3, T, T
12/28/1919,29,20,24.5,-2.5,0.01, T
12/29/1919,30,17,23.5,-5.9,0.11,0.4
12/30/1919,33,28,30.5,1.8,0.01,0.7
12/31/1919,43,26,34.5,5.4,0,0
1/1/1920,33,7,20,-4.4,0.04,0.4
1/2/1920,10,5,7.5,-19.3,0.03,0.3
1/3/1920,10,2,6,-21.2,0.07, T
1/4/1920,15,8,11.5,-16.6, T,0.7
1/5/1920,20,4,12,-18.5,0, T
1/6/1920,33,15,24,-5.9, T,0
1/7/1920,38,32,35,8.7,0.01,0
1/8/1920,36,25,30.5,7.2,0.3, T
1/9/1920,26,22,24,0.8,0.55,8.5
1/10/1920,27,21,24,-2.2,0,0
1/11/1920,30,25,27.5,1.9,0.01,0.1
1/12/1920,33,22,27.5,-1.6, T, T
1/13/1920,36,20,28,4, T, T
1/14/1920,20,12,16,-8.5,0.03,0.3
1/15/1920,19,13,16,-10.5,0.03,0.3
1/16/1920,27,10,18.5,-5.5,0.21,2.1
1/17/1920,20,9,14.5,-8,0.12,0.7
1/18/1920,15,6,10.5,-15.5,0.17,2.2
1/19/1920,18,6,12,-14.5,0.07,0.7
1/20/1920,43,10,26.5,0.5, T, T
1/21/1920,23,12,17.5,-0.5, T, T
1/22/1920,23,8,15.5,-16,0,0
1/23/1920,27,14,20.5,-6.1,0.27,1.3
1/24/1920,21,8,14.5,-4.6,0.04,0.4
1/25/1920,9,0,4.5,-21.7,0, T
1/26/1920,38,4,21,-7.2,0,0
1/27/1920,38,23,30.5,9.2,0,0
1/28/1920,23,13,18,-1.3,0.01,0.1
1/29/1920,35,12,23.5,-5.4,0,0
1/30/1920,35,14,24.5,7,0,0
1/31/1920,14,0,7, M,0,0
2/1/1920,38,12,25,-0.6,0,0
2/2/1920,52,34,43,15.3,0,0
2/3/1920,46,24,35,8.2,0,0
2/4/1920,27,22,24.5,1.6,0,0
2/5/1920,29,22,25.5,1.5,0.05,0.5
2/6/1920,31,23,27,3.4,0,0
2/7/1920,31,28,29.5,1.2, T, T
2/8/1920,30,27,28.5,2.6, T, T
2/9/1920,36,26,31,5,0.01,0.1
2/10/1920,36,25,30.5,3.8,0.04,0.2
2/11/1920,34,25,29.5,2.2,0,0
2/12/1920,38,28,33,5,0.07,0.5
2/13/1920,38,25,31.5,0.3, T, T
2/14/1920,39,13,26,-0.4,0.17,1
2/15/1920,13,3,8,-16.5,0.01,0.3
2/16/1920,16,3,9.5,-21.2,0.06,0.4
2/17/1920,37,16,26.5,-5.4,0.05,0.7
2/18/1920,37,12,24.5,-4.1,0.09,0.9
2/19/1920,19,8,13.5,-14.9,0,0
2/20/1920,30,10,20,-10.1,0,0
2/21/1920,37,25,31,-0.8,0,0
2/22/1920,28,19,23.5,-0.1,0,0
2/23/1920,39,23,31,0.7,0.04,0.4
2/24/1920,27,20,23.5,-3.1,0.02,0.1
2/25/1920,20,14,17,-9.9,0.15,1.2
2/26/1920,15,4,9.5,-19.6,0.23,2.7
2/27/1920,20,5,12.5,-17.4, T, T
2/28/1920,31,17,24,-7.7,0.12,0.8
2/29/1920,21,12,16.5,-10.9,0.01,0.5
3/1/1920,29,15,22,-12,0,0
3/2/1920,44,21,32.5,-2.8,0,0
3/3/1920,48,35,41.5,7.4,0,0
3/4/1920,51,40,45.5,11.6,0.03,0
3/5/1920,41,14,27.5,-3.3,0.04,0.3
3/6/1920,15,9,12,-19.1,0.01,0.1
3/7/1920,16,11,13.5,-18.5,0.01,0.1
3/8/1920,30,11,20.5,-13.3, T,0
3/9/1920,47,30,38.5,4.8,0, T
3/10/1920,55,41,48,12,0.05,0
3/11/1920,52,45,48.5,12.1,0.24,0
3/12/1920,64,28,46,13.2,0.17,0
3/13/1920,28,17,22.5,-9.1,0.1,1
3/14/1920,35,20,27.5,-8,0,0
3/15/1920,61,33,47,8.6, T,0
3/16/1920,58,40,49,12.7,0.1,0
3/17/1920,40,29,34.5,2.8, T, T
3/18/1920,37,28,32.5,-2.6,0,0
3/19/1920,48,28,38,5.5,0.34, T
3/20/1920,35,28,31.5,-4.4,0.06,1.2
3/21/1920,45,28,36.5,-1.3,0,0
3/22/1920,61,38,49.5,3.8,0,0
3/23/1920,68,43,55.5,10.9,0,0
3/24/1920,67,47,57,16,0,0
3/25/1920,74,51,62.5,26,0,0
3/26/1920,65,41,53,17.6,0.07,0
3/27/1920,48,34,41,7.2,0.01,0
3/28/1920,72,38,55,15.3,0.11,0
3/29/1920,60,35,47.5,12.4,0.15,0
3/30/1920,60,35,47.5,4,0,0
3/31/1920,71,44,57.5,12.6, T,0
4/1/1920,69,52,60.5,16.1,0,0
4/2/1920,66,43,54.5,12.2,0.02,0
4/3/1920,46,39,42.5,3.8,0,0
4/4/1920,44,32,38,-5.6,0.5, T
4/5/1920,42,24,33,-10.5,0.08,0.8
4/6/1920,36,23,29.5,-17.4,0.04, T
4/7/1920,34,26,30,-13.8,0.15,1
4/8/1920,32,24,28,-17.7,0.05,0.1
4/9/1920,34,28,31,-14.6, T,0.3
4/10/1920,38,30,34,-14,0,0
4/11/1920,47,31,39,-9.9, T, T
4/12/1920,49,26,37.5,-10.2,0.6, T
4/13/1920,36,26,31,-18.6,0.02,0.7
4/14/1920,46,33,39.5,-10,0,0
4/15/1920,53,37,45,-1.4,0.15,0
4/16/1920,41,35,38,-2.2,0.57,0
4/17/1920,45,37,41,-4.6,0.03,0
4/18/1920,49,38,43.5,-6.5,0,0
4/19/1920,58,39,48.5,-5.8,0,0
4/20/1920,60,46,53,-0.7,0.6,0
4/21/1920,61,48,54.5,9.5,0.91,0
4/22/1920,77,51,64,13.7,0.08,0
4/23/1920,52,41,46.5,-2.2,0.16,0
4/24/1920,44,37,40.5,-5.5,0,0
4/25/1920,43,34,38.5,-13.3,0,0
4/26/1920,54,37,45.5,-9.7,0.08,0
4/27/1920,59,44,51.5,2.5,0.15,0
4/28/1920,48,39,43.5,-8.8,0.16,0.1
4/29/1920,56,44,50,-3.1,0,0
4/30/1920,52,39,45.5,-9.4,0.66,0
5/1/1920,51,39,45,-7.2,0,0
5/2/1920,44,39,41.5,-12.5,0,0
5/3/1920,48,38,43,-11.3,0,0
5/4/1920,56,41,48.5,-11.7,0,0
5/5/1920,55,42,48.5,-7.5,0,0
5/6/1920,55,45,50,-5.8,0,0
5/7/1920,61,45,53,-5.6,0,0
5/8/1920,59,50,54.5,-1.4,0,0
5/9/1920,70,43,56.5,-4.2, T,0
5/10/1920,74,51,62.5,5.5,0.02,0
5/11/1920,52,43,47.5,-0.3,0.27,0
5/12/1920,52,43,47.5,-11.1,0,0
5/13/1920,49,40,44.5,-8.9, T,0
5/14/1920,47,39,43,-13.7,0,0
5/15/1920,50,38,44,-14.5,0,0
5/16/1920,59,41,50,-9.3,0,0
5/17/1920,72,52,62,2.9,0.01,0
5/18/1920,66,54,60,0.1,0.05,0
5/19/1920,70,58,64,3.8,0.36,0
5/20/1920,76,59,67.5,6.5,0.11,0
5/21/1920,69,55,62,2.6,0,0
5/22/1920,70,55,62.5,1.8,0,0
5/23/1920,79,59,69,6.5,0.3,0
5/24/1920,63,54,58.5,5.7,0,0
5/25/1920,64,56,60,1.3,0,0
5/26/1920,70,56,63,2.5,0,0
5/27/1920,78,57,67.5,4.7,0,0
5/28/1920,68,53,60.5,2.9,0,0
5/29/1920,62,52,57,-4.5,0,0
5/30/1920,69,54,61.5,4.2,0,0
5/31/1920,81,62,71.5,7.8, T,0
6/1/1920,83,66,74.5,9,0.11,0
6/2/1920,82,66,74,10.2,0.67,0
6/3/1920,68,57,62.5,-0.7,0,0
6/4/1920,63,54,58.5,-9, T,0
6/5/1920,56,51,53.5,-10.3,0.3,0
6/6/1920,66,51,58.5,-8.7,0,0
6/7/1920,70,55,62.5,-6,0,0
6/8/1920,73,56,64.5,2.2,0.3,0
6/9/1920,74,58,66,-1.1,0,0
6/10/1920,88,66,77,10.6,0,0
6/11/1920,86,71,78.5,13.2,0,0
6/12/1920,86,70,78,9.4,0.03,0
6/13/1920,82,69,75.5,11.1,0,0
6/14/1920,82,67,74.5,4.8,0,0
6/15/1920,82,68,75,9.6,0.4,0
6/16/1920,79,64,71.5,7.8,1.8,0
6/17/1920,65,55,60,-5,1.2,0
6/18/1920,62,55,58.5,-12.3,0,0
6/19/1920,66,53,59.5,-11.5,0,0
6/20/1920,65,57,61,-10.3,0.19,0
6/21/1920,66,56,61,-7.5,0.02,0
6/22/1920,65,55,60,-9.2,0.07,0
6/23/1920,71,56,63.5,-6.9,0,0
6/24/1920,67,56,61.5,-8.6,0,0
6/25/1920,68,58,63,-8.3,0,0
6/26/1920,73,58,65.5,-6.5,0,0
6/27/1920,80,63,71.5,-0.7,0,0
6/28/1920,88,70,79,3.7,0,0
6/29/1920,86,67,76.5,6,0.19,0
6/30/1920,81,69,75,1.9, T,0
7/1/1920,74,64,69,-0.2,0,0
7/2/1920,80,66,73,0.7,1.04,0
7/3/1920,79,64,71.5,5.1,0,0
7/4/1920,67,60,63.5,-5,0,0
7/5/1920,70,54,62,-11.1,0,0
7/6/1920,78,62,70,-4.2,0.01,0
7/7/1920,76,63,69.5,-1.2,0.11,0
7/8/1920,75,62,68.5,-3.8,0.01,0
7/9/1920,71,59,65,-7.3,0,0
7/10/1920,74,62,68,-3.8,0,0
7/11/1920,75,65,70,-4.9,0.64,0
7/12/1920,80,64,72,0.6,0,0
7/13/1920,87,70,78.5,2.1,0,0
7/14/1920,78,68,73,1.1,0.09,0
7/15/1920,77,67,72,1.1,0,0
7/16/1920,67,60,63.5,-7.4,0,0
7/17/1920,76,58,67,-5.8, T,0
7/18/1920,82,62,72,-2.8,1.1,0
7/19/1920,68,60,64,-11.8, T,0
7/20/1920,76,56,66,-7.8,0,0
7/21/1920,81,65,73,-1.7,0,0
7/22/1920,76,68,72,1.3,0,0
7/23/1920,91,64,77.5,4.8, T,0
7/24/1920,86,63,74.5,3.9,0,0
7/25/1920,64,60,62,-11.1,0,0
7/26/1920,64,59,61.5,-13,0,0
7/27/1920,67,52,59.5,-10.5,0,0
7/28/1920,79,55,67,-3.4,0,0
7/29/1920,87,64,75.5,0.6,0,0
7/30/1920,83,69,76,5.6, T,0
7/31/1920,77,64,70.5,2.2,0.32,0
8/1/1920,66,60,63,-8.3,0,0
8/2/1920,66,55,60.5,-11.2,0.12,0
8/3/1920,68,51,59.5,-11.2,0,0
8/4/1920,77,58,67.5,-2.6,0,0
8/5/1920,79,66,72.5,2.4,0,0
8/6/1920,82,68,75,2.4,0,0
8/7/1920,80,69,74.5,5.5,0,0
8/8/1920,83,67,75,3.5,0,0
8/9/1920,76,68,72,-0.4,0.16,0
8/10/1920,78,63,70.5,-1.4,0.39,0
8/11/1920,72,59,65.5,-1.8,0,0
8/12/1920,77,66,71.5,-0.7, T,0
8/13/1920,81,67,74,2.8,0.01,0
8/14/1920,74,67,70.5,1.4,0,0
8/15/1920,76,68,72,2.4,0.02,0
8/16/1920,80,69,74.5,1.5,0,0
8/17/1920,72,64,68,-3.9,0,0
8/18/1920,76,68,72,0.2,0,0
8/19/1920,81,64,72.5,2.8, T,0
8/20/1920,82,68,75,4.4,0,0
